Local time,Open,High,Low,Close,Volume
02.07.2022 21:30:00.000 GMT+0430,31068.719,31068.719,31068.719,31068.719,0
02.07.2022 22:30:00.000 GMT+0430,31068.719,31068.719,31068.719,31068.719,0
02.07.2022 23:30:00.000 GMT+0430,31068.719,31068.719,31068.719,31068.719,0
03.07.2022 00:30:00.000 GMT+0430,31068.719,31068.719,31068.719,31068.719,0
03.07.2022 01:30:00.000 GMT+0430,31068.719,31068.719,31068.719,31068.719,0
03.07.2022 02:30:00.000 GMT+0430,31068.719,31068.719,31068.719,31068.719,0
03.07.2022 03:30:00.000 GMT+0430,31068.719,31068.719,31068.719,31068.719,0
03.07.2022 04:30:00.000 GMT+0430,31068.719,31068.719,31068.719,31068.719,0
03.07.2022 05:30:00.000 GMT+0430,31068.719,31068.719,31068.719,31068.719,0
03.07.2022 06:30:00.000 GMT+0430,31068.719,31068.719,31068.719,31068.719,0
03.07.2022 07:30:00.000 GMT+0430,31068.719,31068.719,31068.719,31068.719,0
03.07.2022 08:30:00.000 GMT+0430,31068.719,31068.719,31068.719,31068.719,0
03.07.2022 09:30:00.000 GMT+0430,31068.719,31068.719,31068.719,31068.719,0
03.07.2022 10:30:00.000 GMT+0430,31068.719,31068.719,31068.719,31068.719,0
03.07.2022 11:30:00.000 GMT+0430,31068.719,31068.719,31068.719,31068.719,0
03.07.2022 12:30:00.000 GMT+0430,31068.719,31068.719,31068.719,31068.719,0
03.07.2022 13:30:00.000 GMT+0430,31068.719,31068.719,31068.719,31068.719,0
03.07.2022 14:30:00.000 GMT+0430,31068.719,31068.719,31068.719,31068.719,0
03.07.2022 15:30:00.000 GMT+0430,31068.719,31068.719,31068.719,31068.719,0
03.07.2022 16:30:00.000 GMT+0430,31068.719,31068.719,31068.719,31068.719,0
03.07.2022 17:30:00.000 GMT+0430,31068.719,31068.719,31068.719,31068.719,0
03.07.2022 18:30:00.000 GMT+0430,31068.719,31068.719,31068.719,31068.719,0
03.07.2022 19:30:00.000 GMT+0430,31068.719,31068.719,31068.719,31068.719,0
03.07.2022 20:30:00.000 GMT+0430,31068.719,31068.719,31068.719,31068.719,0
03.07.2022 21:30:00.000 GMT+0430,31068.719,31068.719,31068.719,31068.719,0
03.07.2022 22:30:00.000 GMT+0430,31068.719,31068.719,31068.719,31068.719,0
03.07.2022 23:30:00.000 GMT+0430,31068.719,31068.719,31068.719,31068.719,0
04.07.2022 00:30:00.000 GMT+0430,31068.719,31068.719,31068.719,31068.719,0
04.07.2022 01:30:00.000 GMT+0430,31068.719,31068.719,31068.719,31068.719,0
04.07.2022 02:30:00.000 GMT+0430,31066.769,31070.999,31011.209,31035.229,0.0649
04.07.2022 03:30:00.000 GMT+0430,31035.789,31051.797,30936.199,30950.727,0.2011
04.07.2022 04:30:00.000 GMT+0430,30950.279,30978.997,30895.729,30904.699,0.3807
04.07.2022 05:30:00.000 GMT+0430,30904.707,30923.789,30829.709,30915.789,0.4279
04.07.2022 06:30:00.000 GMT+0430,30916.749,30944.999,30851.719,30890.499,0.3527
04.07.2022 07:30:00.000 GMT+0430,30890.197,30927.279,30886.719,30919.219,0.2193
04.07.2022 08:30:00.000 GMT+0430,30919.267,30925.299,30875.299,30909.209,0.141
04.07.2022 09:30:00.000 GMT+0430,30910.789,30953.799,30893.789,30952.769,0.2389
04.07.2022 10:30:00.000 GMT+0430,30952.789,31009.779,30928.999,30956.709,0.1972
04.07.2022 11:30:00.000 GMT+0430,30956.997,30981.089,30872.519,30898.799,0.3694
04.07.2022 12:30:00.000 GMT+0430,30898.567,30918.797,30872.099,30889.049,0.2277
04.07.2022 13:30:00.000 GMT+0430,30889.037,31020.549,30870.559,31006.579,0.22
04.07.2022 14:30:00.000 GMT+0430,31008.799,31029.069,30963.569,31023.509,0.162
04.07.2022 15:30:00.000 GMT+0430,31023.587,31058.097,30996.999,31031.299,0.9046
04.07.2022 16:30:00.000 GMT+0430,31031.077,31071.799,31019.519,31062.579,0.8309
04.07.2022 17:30:00.000 GMT+0430,31062.559,31088.579,30990.499,30996.239,0.9926
04.07.2022 18:30:00.000 GMT+0430,30995.779,31000.729,30943.709,30971.719,1.2041
04.07.2022 19:30:00.000 GMT+0430,30972.769,31012.497,30958.749,30969.207,0.9026
04.07.2022 20:30:00.000 GMT+0430,30968.799,31006.789,30964.299,30995.219,0.5538
04.07.2022 21:30:00.000 GMT+0430,30995.219,30995.219,30995.219,30995.219,0
04.07.2022 22:30:00.000 GMT+0430,30995.219,30995.219,30995.219,30995.219,0
04.07.2022 23:30:00.000 GMT+0430,30995.219,30995.219,30995.219,30995.219,0
05.07.2022 00:30:00.000 GMT+0430,30995.219,30995.219,30995.219,30995.219,0
05.07.2022 01:30:00.000 GMT+0430,30995.219,30995.219,30995.219,30995.219,0
05.07.2022 02:30:00.000 GMT+0430,31000.787,31094.799,31000.787,31085.499,0.1702
05.07.2022 03:30:00.000 GMT+0430,31086.709,31229.789,31086.709,31191.199,0.3073
05.07.2022 04:30:00.000 GMT+0430,31189.259,31211.799,31165.779,31191.749,0.2863
05.07.2022 05:30:00.000 GMT+0430,31191.787,31219.797,31139.729,31215.299,0.3332
05.07.2022 06:30:00.000 GMT+0430,31215.287,31220.227,31149.739,31158.769,0.2767
05.07.2022 07:30:00.000 GMT+0430,31159.229,31190.777,31126.279,31129.709,0.2167
05.07.2022 08:30:00.000 GMT+0430,31129.997,31176.767,31128.219,31175.759,0.1636
05.07.2022 09:30:00.000 GMT+0430,31175.757,31206.269,31155.729,31182.289,0.2018
05.07.2022 10:30:00.000 GMT+0430,31182.287,31222.279,31170.229,31187.759,0.1877
05.07.2022 11:30:00.000 GMT+0430,31187.737,31191.299,31085.589,31087.519,0.4008
05.07.2022 12:30:00.000 GMT+0430,31087.079,31122.087,30897.999,30917.009,0.3905
05.07.2022 13:30:00.000 GMT+0430,30917.529,30949.799,30871.009,30939.799,0.3493
05.07.2022 14:30:00.000 GMT+0430,30939.529,30983.297,30923.089,30943.519,0.2151
05.07.2022 15:30:00.000 GMT+0430,30946.519,30964.099,30833.519,30842.549,1.5168
05.07.2022 16:30:00.000 GMT+0430,30846.029,30848.797,30669.999,30681.579,2.5213
05.07.2022 17:30:00.000 GMT+0430,30681.567,30702.589,30464.217,30485.219,3.7702
05.07.2022 18:30:00.000 GMT+0430,30485.287,30577.779,30375.719,30417.729,4.939
05.07.2022 19:30:00.000 GMT+0430,30417.767,30556.719,30355.719,30510.729,4.3208
05.07.2022 20:30:00.000 GMT+0430,30510.799,30643.799,30492.759,30508.719,4.0359
05.07.2022 21:30:00.000 GMT+0430,30511.787,30663.259,30499.719,30620.999,3.7335
05.07.2022 22:30:00.000 GMT+0430,30621.759,30850.779,30604.769,30803.729,3.6919
05.07.2022 23:30:00.000 GMT+0430,30805.719,30967.999,30759.759,30967.999,3.9298
06.07.2022 00:30:00.000 GMT+0430,30965.749,30970.997,30911.739,30931.289,0.394
06.07.2022 01:30:00.000 GMT+0430,30931.289,30931.289,30931.289,30931.289,0
06.07.2022 02:30:00.000 GMT+0430,30982.279,31002.209,30942.239,30956.729,0.1387
06.07.2022 03:30:00.000 GMT+0430,30956.777,30971.999,30869.249,30886.499,0.1676
06.07.2022 04:30:00.000 GMT+0430,30887.749,31021.269,30887.749,31004.269,0.3786
06.07.2022 05:30:00.000 GMT+0430,31005.799,31049.997,30876.259,30909.269,0.4427
06.07.2022 06:30:00.000 GMT+0430,30910.759,30943.299,30851.779,30876.789,0.3225
06.07.2022 07:30:00.000 GMT+0430,30877.499,30956.999,30861.239,30954.199,0.2398
06.07.2022 08:30:00.000 GMT+0430,30953.729,30953.999,30891.999,30901.779,0.1887
06.07.2022 09:30:00.000 GMT+0430,30902.249,30916.779,30824.209,30825.759,0.3033
06.07.2022 10:30:00.000 GMT+0430,30827.997,30901.779,30757.219,30897.729,0.2834
06.07.2022 11:30:00.000 GMT+0430,30899.289,31040.019,30896.069,30982.559,0.4902
06.07.2022 12:30:00.000 GMT+0430,30983.599,31002.069,30850.009,30864.579,0.3478
06.07.2022 13:30:00.000 GMT+0430,30865.029,30961.549,30827.009,30948.079,0.3142
06.07.2022 14:30:00.000 GMT+0430,30948.579,30992.597,30906.999,30928.799,0.2473
06.07.2022 15:30:00.000 GMT+0430,30928.547,30928.547,30846.039,30881.589,1.3496
06.07.2022 16:30:00.000 GMT+0430,30881.527,30984.529,30834.009,30933.549,1.7717
06.07.2022 17:30:00.000 GMT+0430,30933.597,31074.269,30919.499,30970.799,3.6876
06.07.2022 18:30:00.000 GMT+0430,30970.717,31089.799,30877.739,30940.229,5.1068
06.07.2022 19:30:00.000 GMT+0430,30940.267,30947.269,30796.769,30866.769,4.0484
06.07.2022 20:30:00.000 GMT+0430,30868.799,30875.289,30790.749,30857.249,3.4126
06.07.2022 21:30:00.000 GMT+0430,30857.497,30935.497,30850.699,30915.209,2.8735
06.07.2022 22:30:00.000 GMT+0430,30915.267,31181.997,30838.199,31128.299,4.8326
06.07.2022 23:30:00.000 GMT+0430,31129.299,31226.797,30987.769,31044.229,4.0952
07.07.2022 00:30:00.000 GMT+0430,31043.249,31077.277,31032.239,31068.199,0.4039
07.07.2022 01:30:00.000 GMT+0430,31068.199,31068.199,31068.199,31068.199,0
07.07.2022 02:30:00.000 GMT+0430,31072.299,31082.599,31042.299,31050.099,0.0853
07.07.2022 03:30:00.000 GMT+0430,31050.599,31078.599,31039.829,31053.359,0.1103
07.07.2022 04:30:00.000 GMT+0430,31054.599,31054.599,30977.849,31012.829,0.3067
07.07.2022 05:30:00.000 GMT+0430,31012.797,31014.599,30915.389,30963.299,0.4206
07.07.2022 06:30:00.000 GMT+0430,30964.299,31074.377,30964.299,31070.379,0.3254
07.07.2022 07:30:00.000 GMT+0430,31070.899,31086.889,31042.299,31044.599,0.2253
07.07.2022 08:30:00.000 GMT+0430,31045.099,31084.099,31038.099,31077.879,0.1319
07.07.2022 09:30:00.000 GMT+0430,31078.849,31162.099,31068.859,31112.299,0.2433
07.07.2022 10:30:00.000 GMT+0430,31112.397,31139.877,31081.849,31099.359,0.1843
07.07.2022 11:30:00.000 GMT+0430,31103.389,31175.899,31073.669,31155.689,0.3545
07.07.2022 12:30:00.000 GMT+0430,31155.619,31180.599,31065.159,31108.109,0.2402
07.07.2022 13:30:00.000 GMT+0430,31104.649,31167.649,31069.109,31106.699,0.3089
07.07.2022 14:30:00.000 GMT+0430,31107.149,31159.169,31068.129,31149.679,0.2056
07.07.2022 15:30:00.000 GMT+0430,31151.179,31189.659,31102.649,31185.199,1.1185
07.07.2022 16:30:00.000 GMT+0430,31185.147,31232.637,31153.119,31212.139,1.5573
07.07.2022 17:30:00.000 GMT+0430,31212.599,31333.359,31208.629,31297.807,3.379
07.07.2022 18:30:00.000 GMT+0430,31297.319,31320.209,31146.859,31293.229,4.4531
07.07.2022 19:30:00.000 GMT+0430,31293.227,31336.787,31251.259,31293.789,3.6915
07.07.2022 20:30:00.000 GMT+0430,31294.209,31347.279,31276.729,31299.749,2.9741
07.07.2022 21:30:00.000 GMT+0430,31300.699,31312.799,31226.697,31307.719,2.2574
07.07.2022 22:30:00.000 GMT+0430,31308.729,31360.259,31301.789,31355.229,2.4608
07.07.2022 23:30:00.000 GMT+0430,31357.269,31421.797,31340.199,31382.729,3.1016
08.07.2022 00:30:00.000 GMT+0430,31382.797,31382.797,31347.249,31353.719,0.3596
08.07.2022 01:30:00.000 GMT+0430,31353.719,31353.719,31353.719,31353.719,0
08.07.2022 02:30:00.000 GMT+0430,31345.769,31363.287,31334.289,31359.199,0.0887
08.07.2022 03:30:00.000 GMT+0430,31359.769,31365.797,31328.219,31339.299,0.1203
08.07.2022 04:30:00.000 GMT+0430,31339.799,31390.777,31319.739,31377.699,0.3024
08.07.2022 05:30:00.000 GMT+0430,31377.259,31404.249,31340.229,31351.259,0.2615
08.07.2022 06:30:00.000 GMT+0430,31352.269,31384.757,31282.699,31287.779,0.3126
08.07.2022 07:30:00.000 GMT+0430,31287.697,31335.759,31274.499,31278.199,0.3771
08.07.2022 08:30:00.000 GMT+0430,31278.247,31311.739,31276.299,31306.999,0.1659
08.07.2022 09:30:00.000 GMT+0430,31306.737,31315.497,31246.249,31257.709,0.2398
08.07.2022 10:30:00.000 GMT+0430,31257.707,31305.499,31247.229,31301.299,0.1673
08.07.2022 11:30:00.000 GMT+0430,31301.247,31350.297,31269.529,31312.519,0.3478
08.07.2022 12:30:00.000 GMT+0430,31312.797,31347.299,31255.049,31270.519,0.266
08.07.2022 13:30:00.000 GMT+0430,31270.557,31343.069,31239.069,31333.297,0.2171
08.07.2022 14:30:00.000 GMT+0430,31331.799,31460.299,31329.499,31364.509,0.2818
08.07.2022 15:30:00.000 GMT+0430,31365.499,31424.069,31353.089,31402.529,1.3631
08.07.2022 16:30:00.000 GMT+0430,31402.537,31437.069,31213.299,31312.039,2.8142
08.07.2022 17:30:00.000 GMT+0430,31312.037,31399.499,31218.709,31249.799,4.4459
08.07.2022 18:30:00.000 GMT+0430,31249.759,31481.497,31205.209,31458.229,4.498
08.07.2022 19:30:00.000 GMT+0430,31458.257,31511.259,31392.269,31453.699,3.658
08.07.2022 20:30:00.000 GMT+0430,31456.219,31457.787,31278.729,31288.239,3.9032
08.07.2022 21:30:00.000 GMT+0430,31288.209,31384.499,31249.749,31352.207,3.1873
08.07.2022 22:30:00.000 GMT+0430,31351.289,31481.279,31330.289,31462.719,3.1306
08.07.2022 23:30:00.000 GMT+0430,31462.727,31489.297,31320.737,31339.729,4.1292
09.07.2022 00:30:00.000 GMT+0430,31339.747,31369.239,31322.789,31359.729,0.3381
09.07.2022 01:30:00.000 GMT+0430,31359.729,31359.729,31359.729,31359.729,0
09.07.2022 02:30:00.000 GMT+0430,31359.729,31359.729,31359.729,31359.729,0
09.07.2022 03:30:00.000 GMT+0430,31359.729,31359.729,31359.729,31359.729,0
09.07.2022 04:30:00.000 GMT+0430,31359.729,31359.729,31359.729,31359.729,0
09.07.2022 05:30:00.000 GMT+0430,31359.729,31359.729,31359.729,31359.729,0
09.07.2022 06:30:00.000 GMT+0430,31359.729,31359.729,31359.729,31359.729,0
09.07.2022 07:30:00.000 GMT+0430,31359.729,31359.729,31359.729,31359.729,0
09.07.2022 08:30:00.000 GMT+0430,31359.729,31359.729,31359.729,31359.729,0
09.07.2022 09:30:00.000 GMT+0430,31359.729,31359.729,31359.729,31359.729,0
09.07.2022 10:30:00.000 GMT+0430,31359.729,31359.729,31359.729,31359.729,0
09.07.2022 11:30:00.000 GMT+0430,31359.729,31359.729,31359.729,31359.729,0
09.07.2022 12:30:00.000 GMT+0430,31359.729,31359.729,31359.729,31359.729,0
09.07.2022 13:30:00.000 GMT+0430,31359.729,31359.729,31359.729,31359.729,0
09.07.2022 14:30:00.000 GMT+0430,31359.729,31359.729,31359.729,31359.729,0
09.07.2022 15:30:00.000 GMT+0430,31359.729,31359.729,31359.729,31359.729,0
09.07.2022 16:30:00.000 GMT+0430,31359.729,31359.729,31359.729,31359.729,0
09.07.2022 17:30:00.000 GMT+0430,31359.729,31359.729,31359.729,31359.729,0
09.07.2022 18:30:00.000 GMT+0430,31359.729,31359.729,31359.729,31359.729,0
09.07.2022 19:30:00.000 GMT+0430,31359.729,31359.729,31359.729,31359.729,0
09.07.2022 20:30:00.000 GMT+0430,31359.729,31359.729,31359.729,31359.729,0
09.07.2022 21:30:00.000 GMT+0430,31359.729,31359.729,31359.729,31359.729,0
09.07.2022 22:30:00.000 GMT+0430,31359.729,31359.729,31359.729,31359.729,0
09.07.2022 23:30:00.000 GMT+0430,31359.729,31359.729,31359.729,31359.729,0
10.07.2022 00:30:00.000 GMT+0430,31359.729,31359.729,31359.729,31359.729,0
10.07.2022 01:30:00.000 GMT+0430,31359.729,31359.729,31359.729,31359.729,0
10.07.2022 02:30:00.000 GMT+0430,31359.729,31359.729,31359.729,31359.729,0
10.07.2022 03:30:00.000 GMT+0430,31359.729,31359.729,31359.729,31359.729,0
10.07.2022 04:30:00.000 GMT+0430,31359.729,31359.729,31359.729,31359.729,0
10.07.2022 05:30:00.000 GMT+0430,31359.729,31359.729,31359.729,31359.729,0
10.07.2022 06:30:00.000 GMT+0430,31359.729,31359.729,31359.729,31359.729,0
10.07.2022 07:30:00.000 GMT+0430,31359.729,31359.729,31359.729,31359.729,0
10.07.2022 08:30:00.000 GMT+0430,31359.729,31359.729,31359.729,31359.729,0
10.07.2022 09:30:00.000 GMT+0430,31359.729,31359.729,31359.729,31359.729,0
10.07.2022 10:30:00.000 GMT+0430,31359.729,31359.729,31359.729,31359.729,0
10.07.2022 11:30:00.000 GMT+0430,31359.729,31359.729,31359.729,31359.729,0
10.07.2022 12:30:00.000 GMT+0430,31359.729,31359.729,31359.729,31359.729,0
10.07.2022 13:30:00.000 GMT+0430,31359.729,31359.729,31359.729,31359.729,0
10.07.2022 14:30:00.000 GMT+0430,31359.729,31359.729,31359.729,31359.729,0
10.07.2022 15:30:00.000 GMT+0430,31359.729,31359.729,31359.729,31359.729,0
10.07.2022 16:30:00.000 GMT+0430,31359.729,31359.729,31359.729,31359.729,0
10.07.2022 17:30:00.000 GMT+0430,31359.729,31359.729,31359.729,31359.729,0
10.07.2022 18:30:00.000 GMT+0430,31359.729,31359.729,31359.729,31359.729,0
10.07.2022 19:30:00.000 GMT+0430,31359.729,31359.729,31359.729,31359.729,0
10.07.2022 20:30:00.000 GMT+0430,31359.729,31359.729,31359.729,31359.729,0
10.07.2022 21:30:00.000 GMT+0430,31359.729,31359.729,31359.729,31359.729,0
10.07.2022 22:30:00.000 GMT+0430,31359.729,31359.729,31359.729,31359.729,0
10.07.2022 23:30:00.000 GMT+0430,31359.729,31359.729,31359.729,31359.729,0
11.07.2022 00:30:00.000 GMT+0430,31359.729,31359.729,31359.729,31359.729,0
11.07.2022 01:30:00.000 GMT+0430,31359.729,31359.729,31359.729,31359.729,0
11.07.2022 02:30:00.000 GMT+0430,31314.999,31319.249,31270.229,31283.279,0.1185
11.07.2022 03:30:00.000 GMT+0430,31283.227,31349.497,31275.789,31326.729,0.1671
11.07.2022 04:30:00.000 GMT+0430,31327.699,31330.999,31274.719,31301.699,0.272
11.07.2022 05:30:00.000 GMT+0430,31301.697,31302.799,31175.789,31177.799,0.3848
11.07.2022 06:30:00.000 GMT+0430,31177.717,31199.287,31163.259,31179.259,0.2787
11.07.2022 07:30:00.000 GMT+0430,31179.297,31186.999,31142.289,31180.749,0.1904
11.07.2022 08:30:00.000 GMT+0430,31180.717,31207.289,31173.759,31178.289,0.1364
11.07.2022 09:30:00.000 GMT+0430,31178.247,31198.499,31148.279,31155.729,0.2145
11.07.2022 10:30:00.000 GMT+0430,31156.789,31180.297,31078.779,31087.769,0.2054
11.07.2022 11:30:00.000 GMT+0430,31087.799,31166.027,31062.529,31127.509,0.4218
11.07.2022 12:30:00.000 GMT+0430,31127.557,31188.547,31107.009,31159.589,0.3095
11.07.2022 13:30:00.000 GMT+0430,31159.797,31218.599,31144.559,31175.559,0.2373
11.07.2022 14:30:00.000 GMT+0430,31176.089,31242.599,31162.079,31207.049,0.2095
11.07.2022 15:30:00.000 GMT+0430,31207.067,31235.799,31137.049,31152.529,1.1283
11.07.2022 16:30:00.000 GMT+0430,31153.049,31190.079,31116.529,31152.089,1.4296
11.07.2022 17:30:00.000 GMT+0430,31152.297,31298.999,31133.739,31215.797,3.526
11.07.2022 18:30:00.000 GMT+0430,31215.229,31259.769,31109.499,31163.779,4.7771
11.07.2022 19:30:00.000 GMT+0430,31161.719,31252.497,31155.299,31204.259,3.8331
11.07.2022 20:30:00.000 GMT+0430,31204.497,31258.787,31175.499,31241.769,3.2075
11.07.2022 21:30:00.000 GMT+0430,31241.797,31369.297,31231.709,31344.289,3.1546
11.07.2022 22:30:00.000 GMT+0430,31344.227,31347.279,31203.789,31203.789,2.7497
11.07.2022 23:30:00.000 GMT+0430,31203.997,31212.999,31110.699,31168.249,3.7034
12.07.2022 00:30:00.000 GMT+0430,31169.789,31211.999,31165.779,31201.289,0.4126
12.07.2022 01:30:00.000 GMT+0430,31201.289,31201.289,31201.289,31201.289,0
12.07.2022 02:30:00.000 GMT+0430,31203.219,31203.219,31147.299,31155.269,0.0875
12.07.2022 03:30:00.000 GMT+0430,31156.299,31219.499,31152.299,31215.199,0.1122
12.07.2022 04:30:00.000 GMT+0430,31215.999,31226.287,31031.739,31033.729,0.3324
12.07.2022 05:30:00.000 GMT+0430,31035.249,31060.799,31005.999,31041.789,0.3977
12.07.2022 06:30:00.000 GMT+0430,31041.727,31058.289,31018.229,31028.289,0.2619
12.07.2022 07:30:00.000 GMT+0430,31028.497,31033.999,30982.789,31022.739,0.2258
12.07.2022 08:30:00.000 GMT+0430,31023.729,31024.799,30988.729,31010.749,0.1391
12.07.2022 09:30:00.000 GMT+0430,31010.997,31022.499,30991.289,30994.199,0.2118
12.07.2022 10:30:00.000 GMT+0430,30994.999,31028.279,30953.219,31001.999,0.2322
12.07.2022 11:30:00.000 GMT+0430,31001.777,31023.599,30904.019,30975.529,0.4649
12.07.2022 12:30:00.000 GMT+0430,30978.539,31015.089,30955.499,30992.039,0.2479
12.07.2022 13:30:00.000 GMT+0430,30992.087,31011.039,30906.999,30930.559,0.2548
12.07.2022 14:30:00.000 GMT+0430,30931.029,30998.097,30889.009,30893.099,0.2519
12.07.2022 15:30:00.000 GMT+0430,30893.037,30992.089,30882.039,30946.539,1.8299
12.07.2022 16:30:00.000 GMT+0430,30946.797,31003.579,30917.999,30980.499,1.5054
12.07.2022 17:30:00.000 GMT+0430,30980.517,31306.277,30978.039,31225.999,3.6115
12.07.2022 18:30:00.000 GMT+0430,31225.797,31290.999,31159.799,31269.769,4.5308
12.07.2022 19:30:00.000 GMT+0430,31271.249,31330.729,31225.789,31251.799,3.4819
12.07.2022 20:30:00.000 GMT+0430,31251.797,31346.727,31225.259,31315.759,2.8741
12.07.2022 21:30:00.000 GMT+0430,31317.779,31349.699,31235.729,31271.739,2.4481
12.07.2022 22:30:00.000 GMT+0430,31271.697,31278.999,31134.229,31140.729,2.0409
12.07.2022 23:30:00.000 GMT+0430,31140.797,31140.797,30852.749,30991.999,3.6833
13.07.2022 00:30:00.000 GMT+0430,30993.719,30996.499,30958.799,30979.299,0.4844
13.07.2022 01:30:00.000 GMT+0430,30979.299,30979.299,30979.299,30979.299,0
13.07.2022 02:30:00.000 GMT+0430,30996.287,31012.997,30983.209,30994.789,0.1545
13.07.2022 03:30:00.000 GMT+0430,30995.749,31027.497,30963.719,30986.799,0.1691
13.07.2022 04:30:00.000 GMT+0430,30987.239,31042.799,30971.279,31026.499,0.3202
13.07.2022 05:30:00.000 GMT+0430,31026.779,31062.289,30968.299,30985.249,0.355
13.07.2022 06:30:00.000 GMT+0430,30988.279,31043.277,30978.289,31034.799,0.2793
13.07.2022 07:30:00.000 GMT+0430,31035.769,31056.259,31024.719,31039.299,0.1693
13.07.2022 08:30:00.000 GMT+0430,31039.777,31040.999,31014.769,31021.779,0.104
13.07.2022 09:30:00.000 GMT+0430,31021.997,31034.999,31003.209,31028.789,0.1951
13.07.2022 10:30:00.000 GMT+0430,31028.717,31091.499,30994.789,31075.799,0.2333
13.07.2022 11:30:00.000 GMT+0430,31075.797,31076.499,30961.999,30971.009,0.4245
13.07.2022 12:30:00.000 GMT+0430,30971.529,31084.089,30946.009,31078.009,0.322
13.07.2022 13:30:00.000 GMT+0430,31078.057,31080.799,31045.069,31050.519,0.2345
13.07.2022 14:30:00.000 GMT+0430,31051.049,31057.069,31004.039,31040.069,0.1893
13.07.2022 15:30:00.000 GMT+0430,31040.297,31087.089,31019.499,31076.559,1.3137
13.07.2022 16:30:00.000 GMT+0430,31077.039,31310.597,30556.539,30659.039,3.7529
13.07.2022 17:30:00.000 GMT+0430,30659.097,30804.719,30576.799,30709.719,4.6324
13.07.2022 18:30:00.000 GMT+0430,30711.259,30826.229,30501.289,30785.719,4.9471
13.07.2022 19:30:00.000 GMT+0430,30786.739,30899.799,30725.719,30772.749,3.741
13.07.2022 20:30:00.000 GMT+0430,30772.767,30908.779,30758.199,30906.719,3.159
13.07.2022 21:30:00.000 GMT+0430,30907.719,30991.789,30839.229,30894.789,2.9442
13.07.2022 22:30:00.000 GMT+0430,30894.767,30948.749,30729.709,30948.749,3.6239
13.07.2022 23:30:00.000 GMT+0430,30949.789,30953.759,30768.729,30771.499,3.4304
14.07.2022 00:30:00.000 GMT+0430,30769.729,30786.279,30734.229,30734.729,0.4421
14.07.2022 01:30:00.000 GMT+0430,30734.729,30734.729,30734.729,30734.729,0
14.07.2022 02:30:00.000 GMT+0430,30710.729,30724.999,30630.709,30654.259,0.1674
14.07.2022 03:30:00.000 GMT+0430,30654.207,30680.199,30581.229,30600.709,0.1952
14.07.2022 04:30:00.000 GMT+0430,30600.707,30677.999,30579.729,30659.999,0.3092
14.07.2022 05:30:00.000 GMT+0430,30659.699,30719.499,30651.289,30704.749,0.3281
14.07.2022 06:30:00.000 GMT+0430,30706.299,30754.287,30696.759,30730.499,0.2546
14.07.2022 07:30:00.000 GMT+0430,30730.699,30793.767,30726.799,30762.739,0.2117
14.07.2022 08:30:00.000 GMT+0430,30763.699,30782.299,30746.759,30766.499,0.1517
14.07.2022 09:30:00.000 GMT+0430,30766.209,30784.499,30697.279,30705.289,0.2313
14.07.2022 10:30:00.000 GMT+0430,30706.259,30735.299,30649.729,30673.209,0.2373
14.07.2022 11:30:00.000 GMT+0430,30673.199,30705.079,30587.589,30594.099,0.4672
14.07.2022 12:30:00.000 GMT+0430,30594.569,30624.799,30426.579,30443.069,0.4207
14.07.2022 13:30:00.000 GMT+0430,30443.097,30500.579,30416.569,30496.539,0.3578
14.07.2022 14:30:00.000 GMT+0430,30496.587,30505.089,30328.509,30351.999,0.3384
14.07.2022 15:30:00.000 GMT+0430,30352.559,30400.099,30321.039,30331.009,2.3182
14.07.2022 16:30:00.000 GMT+0430,30331.077,30384.299,30263.069,30297.509,2.7055
14.07.2022 17:30:00.000 GMT+0430,30297.557,30312.037,30140.709,30212.779,4.2895
14.07.2022 18:30:00.000 GMT+0430,30213.269,30262.297,30130.719,30207.999,4.7521
14.07.2022 19:30:00.000 GMT+0430,30207.767,30495.789,30202.199,30457.719,4.8907
14.07.2022 20:30:00.000 GMT+0430,30458.759,30474.769,30279.199,30341.789,4.0556
14.07.2022 21:30:00.000 GMT+0430,30342.289,30461.787,30283.999,30448.719,3.5338
14.07.2022 22:30:00.000 GMT+0430,30449.229,30660.799,30443.799,30611.239,3.2286
14.07.2022 23:30:00.000 GMT+0430,30612.999,30680.999,30565.269,30637.749,3.4669
15.07.2022 00:30:00.000 GMT+0430,30636.799,30662.779,30634.769,30660.299,0.4753
15.07.2022 01:30:00.000 GMT+0430,30660.299,30660.299,30660.299,30660.299,0
15.07.2022 02:30:00.000 GMT+0430,30661.239,30727.799,30652.289,30707.699,0.1801
15.07.2022 03:30:00.000 GMT+0430,30708.199,30746.267,30696.799,30742.209,0.18
15.07.2022 04:30:00.000 GMT+0430,30742.267,30750.267,30630.699,30640.499,0.5117
15.07.2022 05:30:00.000 GMT+0430,30640.227,30707.999,30626.239,30704.499,0.5026
15.07.2022 06:30:00.000 GMT+0430,30704.699,30716.769,30682.699,30711.219,0.3798
15.07.2022 07:30:00.000 GMT+0430,30711.999,30723.499,30672.239,30721.289,0.3156
15.07.2022 08:30:00.000 GMT+0430,30721.237,30725.767,30687.299,30693.289,0.1746
15.07.2022 09:30:00.000 GMT+0430,30693.227,30702.499,30620.759,30662.787,0.3224
15.07.2022 10:30:00.000 GMT+0430,30662.209,30682.787,30580.209,30580.759,0.3005
15.07.2022 11:30:00.000 GMT+0430,30580.697,30676.089,30519.559,30636.039,0.5034
